DATE,MKT_RF,SMB,HML,RF
2013-11-01,-0.0034888539894446357,-0.0008317266625991458,-0.004678462477120195,5.798150622315923e-05
2013-11-30,-0.0003371590713446057,0.0029,-0.0015,3.715907134460572e-05
2013-12-01,-0.0003463433436450752,0.0029887812989045385,-0.0015459213615023476,3.715907134460572e-05
2013-12-31,0.004258509469362378,-0.0018,0.0008,4.1490530637622314e-05
2014-01-01,0.004140980761001363,-0.0017508019360349244,0.0007781341937932998,4.1490530637622314e-05
2014-01-31,-0.006636992472635111,-0.0008,-0.0032,3.6992472635111184e-05
2014-02-01,-0.006583543355648088,-0.0007935213191530881,-0.0031740852766123525,3.6992472635111184e-05
2014-02-28,0.0014666727762164254,-0.0073,0.0084,3.3327223783574667e-05
2014-03-01,0.001486149463212294,-0.0073947865433798944,0.008509069447176864,3.3327223783574667e-05
2014-03-31,0.00957816928804739,0.01,-0.0018,2.183071195260844e-05
2014-04-01,0.00953435495516722,0.00995436006991649,-0.001791784812584968,2.183071195260844e-05
2014-04-30,0.0034629242279719495,0.0023,-0.0005,3.7075772028050125e-05
2014-05-01,0.003433219808890884,0.0022804799531752997,-0.0004957565115598478,3.7075772028050125e-05
2014-05-31,0.000570504785292702,-0.0066,0.0026,2.949521470729799e-05
2014-06-01,0.0005690289883623596,-0.006583766233766233,0.0025936048799685162,2.949521470729799e-05
2014-06-30,0.0006791690534383105,0.0027,0.0017000000000000001,2.08309465616896e-05
2014-07-01,0.0006893870236523356,0.0027394121708255253,0.0017248150705197753,2.08309465616896e-05
2014-07-31,-0.020321997338448985,-0.002,0.0048,2.199733844898688e-05
2014-08-01,-0.020511440324742364,-0.0020186643336249635,0.004844794400699912,2.199733844898688e-05
2014-08-31,0.0038740870268043483,0.0027,0.0009,2.5912973195652e-05
2014-09-01,0.0040840552440825914,0.002845362611961861,0.000948454203987287,2.5912973195652e-05
2014-09-30,-0.003996749941904795,-0.009899999999999999,0.0011,-3.2500580952055103e-06
2014-10-01,-0.004062917004599,-0.010063763480168157,0.0011181959422409066,-3.2500580952055103e-06
2014-10-31,0.012331588820950335,0.0028000000000000004,0.002,-3.158882095033455e-05
2014-11-01,0.013104554747409024,0.0029759597230962875,0.002125685516497348,-3.158882095033455e-05
2014-11-30,-0.0033798310961679484,-0.0089,-0.0116,-2.0168903832051832e-05
2014-12-01,-0.0034252717999405753,-0.009018947724581288,-0.011755032989341904,-2.0168903832051832e-05
2014-12-31,-0.009300000000000001,0.005,-0.0045000000000000005,0.0
2015-01-01,-0.009152504173622705,0.004920701168614357,-0.004428631051752922,0.0
2015-01-31,-0.013099083328711791,-0.0079,0.0005,-9.166712882091588e-07
2015-02-01,-0.013253527773156235,-0.007993138252756575,0.0005058948261238337,-9.166712882091588e-07
2015-02-28,-0.003596499932623184,-0.0022,0.0022,-3.500067376815963e-06
2015-03-01,-0.003624264204565509,-0.0022169670550758656,0.0022169670550758656,-3.500067376815963e-06
2015-03-31,-0.007504333230058995,0.004,0.0039000000000000003,4.333230058994886e-06
2015-04-01,-0.007423225169165559,0.0039567423675235,0.0038578238083354136,4.333230058994886e-06
2015-04-30,-0.011086749034308176,-0.0106,0.0070999999999999995,-1.325096569182449e-05
2015-05-01,-0.011538552919599572,-0.01103145235892692,0.007388991674375578,-1.325096569182449e-05
2015-05-31,-0.005800499998624947,0.0001,0.0005,4.999986249476507e-07
2015-06-01,-0.005730196968321917,9.87878787878788e-05,0.000493939393939394,4.999986249476507e-07
2015-06-30,0.003298416680454749,0.0032,-0.0066,1.5833195452508164e-06
2015-07-01,0.0033515945945651786,0.003251566462167689,-0.006706355828220859,1.5833195452508164e-06
2015-07-31,-0.0014992499969062587,0.0085,-0.0101,-7.500030937412916e-07
2015-08-01,-0.001462661685845238,0.008292666237320882,-0.00985363870552246,-7.500030937412916e-07
2015-08-31,-0.007399666666055554,0.0077,0.014199999999999999,-3.3333394444667874e-07
2015-09-01,-0.0073288357394114415,0.007626297549302749,0.014064081194818055,-3.3333394444667874e-07
2015-09-30,0.018819335389415895,-0.0043,-0.0044,-1.933538941589763e-05
2015-10-01,0.01893054092136624,-0.004325435307839707,-0.004426026826626677,-1.933538941589763e-05
2015-10-31,-0.004198999994499926,0.002,-0.005699999999999999,-1.0000055000736197e-06
2015-11-01,-0.004271701667516325,0.002034619844293523,-0.00579866655623654,-1.0000055000736197e-06
2015-11-30,-0.004742315035298623,0.0012,0.0067,-5.768496470137663e-05
2015-12-01,-0.004648136088787185,0.0011764552633721404,0.006568541887161118,-5.768496470137663e-05
2015-12-31,-0.009171078733358665,-0.0024,0.0023,-2.8921266641335208e-05
2016-01-01,-0.009187122579895783,-0.0024041853512705527,0.0023040109616342796,-2.8921266641335208e-05
2016-01-31,0.025726337148047892,0.0048,0.0042,-2.6337148047894665e-05
2016-02-01,0.024098649176564842,0.004495996020890325,0.003933996518279035,-2.6337148047894665e-05
2016-02-29,-0.006808880484384154,0.006500000000000001,0.0025,-8.111951561584618e-05
2016-03-01,-0.006774732329680198,0.0064677847597132505,0.0024876095229666344,-8.111951561584618e-05
2016-03-31,-0.0010116328977736934,0.0045000000000000005,-0.0049,-7.83671022263066e-05
2016-04-01,-0.000972562364997744,0.00433869963532865,-0.004724361825135639,-7.83671022263066e-05
2016-04-30,-0.004678515504494492,-0.0015,0.0036,-0.0003214844955055085
2016-05-01,-0.0048048992683321304,-0.0015379151291512916,0.0036909963099630997,-0.0003214844955055085
2016-05-31,0.00015508008363266496,0.0052,-0.0037,-0.000245080083632665
2016-06-01,0.00016191470663068548,0.004805110671225482,-0.0034190210545258235,-0.000245080083632665
2016-06-30,0.014443466219104804,0.0034999999999999996,0.0042,-0.00023346621910480536
2016-07-01,0.014572144894859428,0.003531694255111976,0.004238033106134372,-0.00023346621910480536
2016-07-31,0.0019556649937602197,-0.0005,0.0003,-0.00024566499376021955
2016-08-01,0.0019498896391331813,-0.0004983112998166554,0.00029898677988999324,-0.00024566499376021955
2016-08-31,-0.0021800076373281706,-0.0039000000000000003,0.0015,-0.0002099923626718292
2016-09-01,-0.0021249321144776673,-0.0038101278079008525,0.0014654337722695586,-0.0002099923626718292
2016-09-30,0.009126216046627238,0.0038,0.0034999999999999996,-0.0003162160466272379
2016-10-01,0.009477219019868071,0.003951397423191279,0.0036394449950445983,-0.0003162160466272379
2016-10-31,0.00048265851326496727,0.0007000000000000001,0.0009,-0.00027265851326496726
2016-11-01,0.0004982904232916543,0.0007521063667556235,0.0009669939001143729,-0.00027265851326496726
2016-11-30,-0.002184570776781255,-0.0038,0.022000000000000002,-0.000305429223218745
2016-12-01,-0.002281316984534293,-0.0039476448150447966,0.022854785771311985,-0.000305429223218745
2016-12-31,-0.004839659057786466,-0.0011,0.0021,-0.00035034094221353396
2017-01-01,-0.004681003093308625,-0.0010663734950046965,0.0020358039450089657,-0.00035034094221353396
2017-01-31,0.0002524636529049684,0.0087,-0.0055000000000000005,-0.0002324636529049684
2017-02-01,0.00025224873173875683,0.008606509292697965,-0.005440896679291818,-0.0002324636529049684
2017-02-28,-0.003942523405500647,-0.0137,0.0014000000000000002,-0.00023747659449935288
2017-03-01,-0.003923542014707307,-0.0136377882646247,0.0013936425963850059,-0.00023747659449935288
2017-03-31,-0.001427104136372834,0.0058,-0.0032,-0.00016289586362716602
2017-04-01,-0.0014198510057824942,0.005773542039355993,-0.0031854025044722725,-0.00016289586362716602
2017-04-30,-0.002822964484657325,-0.006999999999999999,-0.006,-0.000147035515342675
2017-05-01,-0.0028141577634784227,-0.006979243418096862,-0.005982208644083026,-0.000147035515342675
2017-05-31,-6.218609185659404e-05,0.0004,-0.0053,-0.00010781390814340597
2017-06-01,-6.387138385371014e-05,0.0004039653929343908,-0.005352541456380678,-0.00010781390814340597
2017-06-30,0.001506949224822487,-0.0009,-0.003,-7.694922482248678e-05
2017-07-01,0.0014887009649616981,-0.0008885150812064964,-0.002961716937354988,-7.694922482248678e-05
2017-07-31,-0.0009526866838384608,-0.0034999999999999996,0.0046,-0.00010731331616153916
2017-08-01,-0.0009513452755405306,-0.0034955708216577778,0.004594178794178794,-0.00010731331616153916
2017-08-31,0.006409240777921908,0.0049,-0.0043,-0.0001692407779219085
2017-09-01,0.006520497905263749,0.004987365372431894,-0.004376667571725948,-0.0001692407779219085
2017-09-30,0.00373184843515745,-0.0014000000000000002,-0.0026,-0.00018184843515745008
2017-10-01,0.0037517355061160128,-0.0014078427885470392,-0.002614565178730215,-0.00018184843515745008
2017-10-31,0.0025066526672899905,0.0084,-0.0025,-0.0001666526672899904
2017-11-01,0.002490099479563401,0.008340578300468653,-0.0024823149703775754,-0.0001666526672899904
2017-11-30,0.008479440223310583,-0.005600000000000001,-0.0052,-0.00013944022331058292
2017-12-01,0.008506178134077346,-0.005617953513224686,-0.005216671119422922,-0.00013944022331058292
2017-12-31,-0.005529656598874278,-0.0031,0.0001,-0.00013034340112572096
2018-01-01,-0.005331192329011873,-0.0029913004882379047,9.649356413670661e-05,-0.00013034340112572096
2018-01-31,-0.000516318421246958,-0.0074,0.0011,-0.0001336815787530421
2018-02-01,-0.0005066312087354584,-0.007289714811407544,0.00108360625574977,-0.0001336815787530421
2018-02-28,-0.010874015220265272,-0.0042,-0.0031,-0.00016598477973472914
2018-03-01,-0.010782255788065048,-0.0041650915203586105,-0.003074234217407546,-0.00016598477973472914
2018-03-31,0.014182086015992405,-0.0031,-0.0022,-2.2086015992406338e-05
2018-04-01,0.014610126321105883,-0.0031937093888313403,-0.002266503437235145,-2.2086015992406338e-05
2018-04-30,-0.007905915351516654,0.0003,-0.0009,-0.00012408464848334688
2018-05-01,-0.007859673121169305,0.00029827239488116995,-0.00089481718464351,-0.00012408464848334688
2018-05-31,-0.006811492544315065,0.0007000000000000001,-0.0043,-0.00012850745568493416
2018-06-01,-0.006930806693437066,0.0007120345683552451,-0.004373926634182219,-0.00012850745568493416
2018-06-30,0.0007789945141037985,-0.002,-0.0024,-0.00011899451410379847
2018-07-01,0.0007835281366634514,-0.0020137382501807665,-0.0024164859002169196,-0.00011899451410379847
2018-07-31,0.005339473133247268,0.0084,-0.0111,-0.00015947313324726764
2018-08-01,0.005312038662870248,0.008355511669658885,-0.0110412118491921,-0.00015947313324726764
2018-08-31,0.000986574714115636,0.005,-0.0038,-0.00011657471411563591
2018-09-01,0.0010072235725219168,0.005118671600036098,-0.0038901904160274343,-0.00011657471411563591
2018-09-30,-0.00010626221073517717,0.004,-0.0019,-0.00011373778926482281
2018-10-01,-0.00010579676644744798,0.003991537376586742,-0.0018959802538787024,-0.00011373778926482281
2018-10-31,0.012475563327529558,-0.0066,-0.0074,-0.0002955633275295577
2018-11-01,0.012504614564278675,-0.006615742049469965,-0.007417650176678446,-0.0002955633275295577
2018-11-30,0.008143563728485584,-0.0033,-0.0043,-0.00016356372848558287
2018-12-01,0.007927659965376394,-0.003210716488939808,-0.004183660879527629,-0.00016356372848558287
2018-12-31,0.00922483567604682,-0.0009,-0.0045000000000000005,-0.00012483567604681944
2019-01-01,0.009087181690539573,-0.0008863858695652173,-0.004431929347826088,-0.00012483567604681944
2019-01-31,0.00941049352046798,0.0013,-0.011000000000000001,-0.0002104935204679803
2019-02-01,0.00958225844275254,0.001324271130322818,-0.011205371102731539,-0.0002104935204679803
2019-02-28,-0.002838690295744126,0.0003,-0.0026,-0.0001613097042558742
2019-03-01,-0.002838419439839467,0.00029997291440953406,-0.002599765258215962,-0.0001613097042558742
2019-03-31,0.0068341141740678995,-0.0024,-0.009300000000000001,-0.00014411417406789973
2019-04-01,0.0068902920521717375,-0.002420153498871332,-0.009378094808126413,-0.00014411417406789973
2019-04-30,-0.00025246367386837465,-0.0069,0.0027,-0.00014753632613162537
2019-05-01,-0.00024207685438413395,-0.006720827363896848,0.0026298889684813753,-0.00014753632613162537
2019-05-31,-0.01347673570015483,-0.0022,-0.0011,-0.00013326429984517052
2019-06-01,-0.013334104701809546,-0.0021769442912300055,-0.0010884721456150027,-0.00013326429984517052
2019-06-30,0.006994643538816785,0.0063,0.0062,-0.00010464353881678434
2019-07-01,0.007053532427705673,0.0063538461538461535,0.006252991452991453,-0.00010464353881678434
2019-07-31,-0.01080752559753964,0.0012,0.0062,-0.00010247440246036188
2019-08-01,-0.010602510859146123,0.0011774502579218863,0.00608349299926308,-0.00010247440246036188
2019-08-31,0.0005117771686469393,-0.0038,0.0023,-0.00014177716864693934
2019-09-01,0.0005164316936187756,-0.003847803229440481,0.002328933533608712,-0.00014177716864693934
2019-09-30,0.0054042927207578915,-0.0017000000000000001,-0.0048,-0.0003142927207578916
2019-10-01,0.00543968582292737,-0.0017118208789171148,-0.004833376599295382,-0.0003142927207578916
2019-10-31,-0.003565100527075804,-0.0026,-0.0043,-0.00016489947292419593
2019-11-01,-0.003595665852552279,-0.0026213055888039774,-0.004335236166098886,-0.00016489947292419593
2019-11-30,-0.003994133032434089,-0.0004,-0.0031,-0.00014586696756591078
2019-12-01,-0.003980900155721761,-0.00039872146118721466,-0.0030900913242009136,-0.00014586696756591078
2019-12-31,0.0029617963319376775,-0.0001,0.0011,-9.179633193767689e-05
2020-01-01,0.0029589039819605816,-9.989922125515347e-05,0.0010988914338066881,-9.179633193767689e-05
2020-01-31,-0.017227930948700763,-0.0044,-0.0034999999999999996,-0.00011206905129923506
2020-02-01,-0.017196126106441043,-0.004391929567131328,-0.0034935803374908287,-0.00011206905129923506
2020-02-29,-0.007696553547897932,0.003,-0.008,-0.00014344645210206952
2020-03-01,-0.007666299964656476,0.002988423373759647,-0.007969128996692392,-0.00014344645210206952
2020-03-31,-0.014088736390284387,0.0182,-0.0038,-0.0002512636097156129
2020-04-01,-0.013848016965823953,0.017894484412470022,-0.0037362110311750596,-0.0002512636097156129
2020-04-30,-0.0116746636354634,-0.0141,-0.0171,-0.00012533636453659902
2020-05-01,-0.011742187087621,-0.014180684803001876,-0.01719785178236398,-0.00012533636453659902
2020-05-31,0.0061018904130544175,-0.003,-0.019799999999999998,-0.00010189041305441737
2020-06-01,0.00613099217594967,-0.003014550881447626,-0.019896035817554333,-0.00010189041305441737
2020-06-30,0.015910316909405663,0.0008,-0.0001,-0.00011031690940566108
2020-07-01,0.01542926242133363,0.00077564281073053,-9.695535134131625e-05,-0.00011031690940566108
2020-07-31,0.006272945925646106,-0.0159,-0.006500000000000001,-7.294592564610625e-05
2020-08-01,0.006354860717412501,-0.01611007180469124,-0.006585878410722834,-7.294592564610625e-05
2020-08-31,-0.00029952783131164084,-0.0042,-0.0174,-0.00010047216868835918
2020-09-01,-0.0002987341055250019,-0.0041916658792402915,-0.017365472928281205,-0.00010047216868835918
2020-09-30,0.008032763567684436,-0.0073,0.0015,-0.0001327635676844352
2020-10-01,0.007938520053198544,-0.007212914220791516,0.001482105661806476,-0.0001327635676844352
2020-10-31,-0.014422717158954532,-0.008,0.018500000000000003,-7.728284104546734e-05
2020-11-01,-0.014376866258226284,-0.007974702951322346,0.018441500574932927,-7.728284104546734e-05
2020-11-30,-0.005139146303349346,-0.0098,-0.0207,-6.085369665065343e-05
2020-12-01,-0.00510415639659168,-0.009734057483418244,-0.020560713255791598,-6.085369665065343e-05
2020-12-31,0.004084122243456775,-0.0086,0.0045000000000000005,-8.412224345677455e-05
2021-01-01,0.004131349573370643,-0.008701538759314816,0.004553130746153102,-8.412224345677455e-05
2021-01-31,-0.01831796299473401,0.0059,0.0059,-8.203700526598912e-05
2021-02-01,-0.018588991210898527,0.005986905786704927,0.005986905786704927,-8.203700526598912e-05
2021-02-28,-0.002714793413779535,0.0068000000000000005,-0.0161,-8.52065862204654e-05
2021-03-01,-0.0028375194011487494,0.007098048826468093,-0.016805674427372984,-8.52065862204654e-05
2021-03-31,0.006383705191991856,0.011200000000000002,-0.023399999999999997,-8.370519199185633e-05
2021-04-01,0.006278458668603741,0.01101289506953224,-0.02300908434170128,-8.370519199185633e-05
2021-04-30,-0.008208203668062323,-0.0044,-0.0034000000000000002,-9.179633193767689e-05
2021-05-01,-0.008271469349024762,-0.0044335384332812935,-0.0034259160620809994,-9.179633193767689e-05
2021-05-31,0.0004884596921228997,-0.0029,-0.0032,-8.845969212289972e-05
2021-06-01,0.0004914855761914378,-0.002921937659496901,-0.003224207072548305,-8.845969212289972e-05
2021-06-30,0.0007862075294830734,-0.0011,0.0075,-8.620752948307331e-05
2021-07-01,0.0007797489134722187,-0.001089850746268657,0.007430800542740841,-8.620752948307331e-05
2021-07-31,-0.006502948211982889,-0.0006,-0.0018,-9.705178801711067e-05
2021-08-01,-0.006520422876458376,-0.0006015886058614078,-0.0018047658175842235,-9.705178801711067e-05
2021-08-31,-0.001200946053550288,0.0044,-0.0005,-9.9053946449712e-05
2021-09-01,-0.0012253314114086017,0.0044825350573666,-0.0005093789837916591,-9.9053946449712e-05
2021-09-30,-0.01017950350867516,0.0031,-0.0077,-0.00012049649132483964
2021-10-01,-0.010338772368167475,0.0031479352878083663,-0.007819065069717556,-0.00012049649132483964
2021-10-31,0.0021985534027072575,0.002,-0.0083,-9.855340270725765e-05
2021-11-01,0.0021907900015982,0.0019926062846580407,-0.008269316081330868,-9.855340270725765e-05
2021-11-30,-0.019366068052982726,0.0053,-0.011200000000000002,-0.00013393194701727396
2021-12-01,-0.019698562089558398,0.005390370174043644,-0.01139097093382808,-0.00013393194701727396
2021-12-31,-0.0029921026595916083,0.0005,0.0053,-0.0001078973404083916
2022-01-01,-0.003000450470571455,0.0005013464211257818,0.005314272063933287,-0.0001078973404083916
2022-01-31,0.02327661560982386,0.0129,-0.0288,-7.661560982386018e-05
2022-02-01,0.023290684742631622,0.012907822922983626,-0.02881746513038205,-7.661560982386018e-05
2022-02-28,0.0003752811620731153,0.0062,-0.0045000000000000005,-7.52811620731153e-05
2022-03-01,0.0003912292140211672,0.006529593073593074,-0.00473922077922078,-7.52811620731153e-05
2022-03-31,-0.015317045495823165,0.0072,-0.0046,-8.295450417683536e-05
2022-04-01,-0.016451409191975745,0.007730351857941466,-0.004938835909240381,-8.295450417683536e-05
2022-04-30,-0.03527499742809638,0.0074,0.0060999999999999995,-0.00012500257190362074
2022-05-01,-0.03450519650926024,0.0072390811638591126,0.005967350689127106,-0.00012500257190362074
2022-05-31,-0.007006962086372152,-0.005,0.004699999999999999,-8.303791362784807e-05
2022-06-01,-0.00747533716464391,-0.005330306825297432,0.005010488415779585,-8.303791362784807e-05
2022-06-30,-0.009449253176725434,0.004,-0.0016,-0.00012074682327456454
2022-07-01,-0.009208949211967726,0.003899559471365639,-0.0015598237885462557,-0.00012074682327456454
2022-07-31,0.014663583966888273,-0.009300000000000001,0.0046,-0.00012358396688827433
2022-08-01,0.015300899827710686,-0.009707636692272934,0.004801626751016719,-0.00012358396688827433
2022-08-31,-0.007321696868130351,0.0029,-0.004699999999999999,-9.830313186964812e-05
2022-09-01,-0.007627919090352574,0.0030196825396825396,-0.004893968253968254,-9.830313186964812e-05
2022-09-30,-0.014033829401762177,0.0051,0.0028000000000000004,-0.00017617059823782366
2022-10-01,-0.014397153265398541,0.005230397727272728,0.0028715909090909096,-0.00017617059823782366
2022-10-31,-0.006581852362337131,0.0037,0.0073,-0.00010814763766286983
2022-11-01,-0.006153359692922902,0.003463016012431593,0.006832436997500169,-0.00010814763766286983
2022-11-30,0.03149095860704162,0.0034999999999999996,-0.0208,-0.000150958607041618
2022-12-01,0.03004533238889392,0.0033385548256695294,-0.019840554392550346,-0.000150958607041618
2022-12-31,-0.0018993913115315647,0.0013,-0.0004,-0.00014060868846843544
2023-01-01,-0.0018686693499756395,0.001280422279400636,-0.00039397608596942644,-0.00014060868846843544
2023-01-31,0.016113529917079556,0.0103,-0.0005,-0.00014352991707955454
2023-02-01,0.016924607135673488,0.01082311179408375,-0.0005253937764118325,-0.00014352991707955454
2023-02-28,-0.002272213267439227,0.0063,-0.0069,-0.0001477867325607729
